,ktest,p-value,p-value_adj,cluster
ENSGALG00000052210,21.46325131460118,0.00025625502587643066,0.0029454600675451804,1
TREM-B1,1.6244578383455432,0.8043897332158094,1.0,0
DCAF1,32.56044579997824,1.4693943668730461e-06,2.448990611455077e-05,2
KLHL5,0.7252390433421769,0.9481803467469002,1.0,0
CHD7,0.14796111963445288,0.9973947349855562,1.0,1
ENSGALG00000048899,16.587401461988662,0.002324235988396407,0.020210747725186145,1
PIK3CA,0.4852156962514208,0.9749241814653894,1.0,1
KLHDC4,6.8321838397981836,0.1450267898637118,0.6106994833773347,0
FAU,5.048655883450144,0.28234143487205254,0.9702454806599744,4
FBXO3,1.8993416579966582,0.7542659334198177,1.0,1
PBLD,3.5666290088284827,0.46781983781104153,1.0,0
MCM2,3.7946682603857758,0.4345070619171928,1.0,0
SUSD3,1.8636209503718684,0.7608242895467195,1.0,4
CYB5R4,0.2263205979623511,0.9940604961929574,1.0,1
TRAPPC5,1.4103740224381807,0.8423899718465186,1.0,1
SLC9A3R2,1.2008215381198961,0.8779633383350767,1.0,1
SEMA3E,0.8323712046858583,0.9340563220785866,1.0,1
LRRC40,33.789108382397245,8.232073204679508e-07,1.419322966324053e-05,2
FBXO42,76.659756494825,8.877036122165364e-16,3.859580922680593e-14,1
XPR1,0.4218743109139698,0.9806471314964237,1.0,0
UBTD2,0.1722439300017229,0.9964977042309473,1.0,1
USP28,0.8761723778983118,0.9279541128632559,1.0,1
KIAA0355,7.282049019318459,0.12171301172656691,0.5326608828296145,1
USF1,2.985419195290109,0.5602684209342668,1.0,1
PLEKHF1,0.5410537765809754,0.9693832822446614,1.0,1
SMAP2,0.03423768112931233,0.9998551342148022,1.0,1
SRSF4,6.736420773964911,0.15049024951288248,0.6273432128791636,0
POLG2,1.2093397816609524,0.8765585028257247,1.0,1
ENSGALG00000009552,0.5956091558774665,0.9635503575340295,1.0,4
PGK2,11.102785560815658,0.025432812317127566,0.16677253978444306,0
IFT172,2.382174851650327,0.6658509290438293,1.0,1
DYNC2LI1,4.8048545211721745,0.3079129445588505,1.0,1
ENSGALG00000041500,1.9262037681786766,0.7493298030306047,1.0,0
UCHL1,3.668508462629681,0.4527227433419867,1.0,1
EHD4,0.2955058656338984,0.9901024331298859,1.0,1
RPS15,0.79504856202669,0.9391106388062287,1.0,4
GSTO2,0.09874611316965073,0.9988205364037701,1.0,4
MYLK3,1.5609421500827947,0.8157942529112308,1.0,1
TUBA1B,2.7775508017924255,0.5957140250391413,1.0,2
USP46,19.093970167209452,0.0007532261535099994,0.00784610576572916,1
FBXO4,1.6994919048273407,0.7908099182069427,1.0,1
ENSGALG00000007248,0.41047063408775125,0.9816106997659062,1.0,1
ARL9,6.631129148767309,0.15671343151484313,0.643586987740629,1
ENSGALG00000014736,0.24990729641942305,0.9928141277420471,1.0,1
DCAF17,2.6479802686143157,0.6183475874088885,1.0,1
NATD1,1.098553061133977,0.8945017111451105,1.0,1
STMN1,0.4273544980034693,0.9801766688725452,1.0,1
NFATC3,0.8381260819622863,0.9332648796146131,1.0,1
METAP1D,8.05602968006523,0.0895471839336113,0.44003530188506784,1
NCAPH,10.824054621537492,0.028614210420371673,0.18283840524199152,4
TRMT44,0.32309967044378374,0.9882746273068505,1.0,1
WBP4,1.5363097642083452,0.8201907705862694,1.0,1
ENSGALG00000006229,0.48703489402604583,0.9747507981633314,1.0,4
ENSGALG00000011190,29.769727631633494,5.452168594078339e-06,8.198749765531336e-05,4
IPO13,4.402647951492508,0.3542474817603658,1.0,1
ENSGALG00000050687,27.352104671097926,1.687233494271006e-05,0.00023272186127875944,1
ENSGALG00000053455,2.0318409589104656,0.7299023107107205,1.0,1
CXCR7,26.67004880586179,2.317773122453767e-05,0.0003131808087249985,2
LGALSL,7.3049199652810755,0.12062558441992749,0.5302223490985823,1
CDK19,3.939540807491125,0.41424994350464706,1.0,1
INTS1,0.4752071506142742,0.975869250562253,1.0,1
VPS37B,10.811189052703028,0.0287699806761529,0.18324828456148345,4
ERAL1,4.1095562253040505,0.39138202359510216,1.0,1
ENSGALG00000021676,46.61523727321773,1.8338856570604698e-09,4.264850365256906e-08,2
LYPD6B,0.62519514161882,0.9602232029955888,1.0,1
TXN,9.816310143103989,0.043638239533048226,0.2529753016408593,0
RFWD3,0.8973540359473022,0.9249401193248803,1.0,1
ENSGALG00000006644,3.1805429949439525,0.528079308018184,1.0,1
CMTM6,1.4764233336126256,0.8308094106720465,1.0,1
SLAIN2,440.41551615422827,5.126089080908357e-94,7.886290893705165e-92,2
SH3GLB2,0.29672574879331126,0.9900245543710917,1.0,1
RPE65,3.42810051066807,0.48889468684797244,1.0,1
ENSGALG00000047486,1.6947491435858228,0.7916712267977435,1.0,1
ENSGALG00000049483,9.450155298800155,0.05078158262743068,0.2829057527990567,1
CTNS,0.5230146721643903,0.9712221698754273,1.0,1
RSRP1,0.5143636691922637,0.9720876945551961,1.0,1
CUEDC1,0.4992484606879401,0.9735741000144652,1.0,1
ENSGALG00000052568,0.563834055001149,0.9669965103874454,1.0,1
DPEP2,0.06534783317213005,0.9994776937457214,1.0,4
RYR3,0.1986496209211145,0.9953820678031429,1.0,4
ENSGALG00000015352,10.615747442910854,0.031239402780097736,0.19709402384919705,4
OPA1,17.19400086019324,0.001772171167791144,0.016258451080652696,2
PTP4A1,2.279294175077955,0.6845413791277555,1.0,0
CD48,0.17772263404321287,0.9962781133494825,1.0,0
ENSGALG00000047879,1.9067496395096835,0.7529049660309637,1.0,1
ENSGALG00000048542,0.4171621102848722,0.9810478288922164,1.0,1
DENND3,1.159328263868805,0.8847484760537359,1.0,1
DHCR7,7.861934505619377,0.09676866104288435,0.45645594831549224,4
KLF6,0.4252687625046715,0.9803562885296787,1.0,1
RANBP10,9.115826589380722,0.05826867928134962,0.3115972154082867,1
TTYH3,12.469911422353146,0.014178458509317876,0.10127470363798483,1
AKT1,1.2977364362867774,0.8617594617220721,1.0,1
TLK2,98.71353264976923,1.8479345038078826e-20,1.0266302798932681e-18,4
NADK,30.488731231472546,3.891875050184377e-06,5.896780379067238e-05,2
RHAG,4.544191182517913,0.33733966169521146,1.0,2
CALHM6,3.3727592108772466,0.49748733006807366,1.0,1
CDK12,0.9664022918895508,0.9148469847256318,1.0,1
ESYT2,3.60605705028921,0.4619363923081805,1.0,1
WASH1,0.7453726543902169,0.9456179172488861,1.0,1
YPEL2,0.6547361097219871,0.9567913088674044,1.0,1
ADORA3,0.7674063779539635,0.9427635089792386,1.0,0
AGPAT3,1.0960235184240315,0.8949026051562945,1.0,1
CRAT,0.23048405025643054,0.9938484180603134,1.0,1
ERN1,17.47277341199111,0.0015639874957854838,0.014548720891027756,4
ENSGALG00000004365,0.5947306121821525,0.9636474319540449,1.0,1
ENSGALG00000013546,0.6010339520642655,0.9629487220379801,1.0,0
LGMN,2.8524963541394888,0.5828053220114714,1.0,1
SEPT5,0.4695780525958057,0.9763941813996511,1.0,1
SERPINF2,0.4225167787510252,0.9805922246586377,1.0,1
DYNC2H1,0.33696021489326267,0.987305013287101,1.0,1
B9D1,6.264508571922379,0.18024627010166006,0.71243585020419,1
HDAC4,2.5236824051320954,0.6404001718178853,1.0,4
ENSGALG00000051922,10.194014496382364,0.03728332092770229,0.22126599957093349,4
SUSD1,0.2015519643848702,0.9952507010201888,1.0,0
TMEM5,3.9677207313047913,0.4103919998911537,1.0,1
ENSGALG00000001972,8.259458991049652,0.08252313772829738,0.41261568864148684,4
TSC22D2,0.25713234889496656,0.9924107254913891,1.0,1
MPRIP,0.8092592378660195,0.9372024414377585,1.0,1
TPM2,0.6896191291769667,0.9526028972321969,1.0,1
MARCH8,1.0563503707045583,0.9011344124595362,1.0,1
PKN2,8.621490845116623,0.07128900177530562,0.3655846244887468,1
GLRX2,4.211405183486939,0.3781506474914085,1.0,0
PTPN12,1.2924704442164963,0.8626517316693523,1.0,1
PLK1,0.9867735639401076,0.9117948737369734,1.0,4
POLRMT,3.2605867869381586,0.5152010856010889,1.0,1
ATP5A1Z,0.021832427014816892,0.9999408499770136,1.0,1
ARID3B,0.1510025171814461,0.997289262075179,1.0,1
ENSGALG00000052688,0.10062984010610523,0.9987758728638906,1.0,1
VIM,19.444234199580407,0.0006427154459330239,0.006765425746663409,4
TBC1D7,0.2608770925685623,0.9921977023879636,1.0,4
SCAF8,0.7472365389901527,0.9453784660076121,1.0,1
PIAS2,3.0884341269976323,0.5431367777955225,1.0,1
DNAJC10,6.831928250740812,0.145041127302117,0.6106994833773347,1
GAPDH,8.807836152488147,0.0660862999493382,0.34419947890280317,0
ABCB7,1.2445959729596603,0.8707030134540545,1.0,1
NEMF,1.500557957791953,0.826542627478887,1.0,0
BNIP3,9.282743658566261,0.05440797366119661,0.29833111133135537,1
RHOBTB1,0.219581565036399,0.9943964893848477,1.0,1
CDADC1,4.421821772132243,0.3519183030083365,1.0,1
PROS1,2.0719827680892156,0.7225211997796258,1.0,1
ARHGAP25,1.4054555454369182,0.8432462640910845,1.0,1
HPGDS,72.10291362118427,8.163126584151905e-15,3.139664070827656e-13,2
AMY1A,2.1199726605036706,0.7137039894033583,1.0,1
ATG13,0.2202084202719386,0.9943656168005918,1.0,1
CENPF,4.694797231451926,0.3200701449741149,1.0,1
CIB4,16.90806567587769,0.0020140826815446275,0.018063521807575134,4
SVIP,3.558425740826034,0.4690503674861689,1.0,1
CD180,2.4431464245840746,0.6548444102292762,1.0,1
SLC17A5,32.5108081490094,1.5041558706479137e-06,2.4862080506577086e-05,4
DGUOK,0.46754261051510765,0.9765828143473656,1.0,4
CYP4V2,1.0304978965631257,0.9051367872947509,1.0,1
CLDN5,0.5091925228393309,0.9725999381140572,1.0,1
KLHL2,1.8320553751368873,0.7666127016136978,1.0,1
ENSGALG00000037650,2.9238043491542545,0.5706564684972724,1.0,1
CIPC,28.255754553348414,1.1069266676232004e-05,0.00015701087484017027,1
PGRMC2,0.09564108903957691,0.998892404408534,1.0,1
ENSGALG00000051993,1.143685505598974,0.8872805162765025,1.0,1
CLN8,5.680070988460056,0.22434866785316376,0.8248112788719256,1
RAB23,9.791798698937907,0.0440847101301718,0.25482491404723584,1
CORO1C,4.244558447786644,0.3739190427279158,1.0,0
SELENBP1,6.060659971008246,0.19466371830336424,0.7515973679666573,4
ENSGALG00000049607,140.04923572837274,2.7548868750298025e-29,2.295739062524835e-27,1
PNAT3,3.2692675520389325,0.5138162395161006,1.0,1
MSMO1,3.0133899072098798,0.5555871371253822,1.0,4
ASRGL1,0.4895859209592577,0.9745068398828103,1.0,1
ENSGALG00000029462,1.0935033733361053,0.8953015941383315,1.0,1
ENSGALG00000003026,2.1064142433290067,0.7161940699026103,1.0,1
BTBD7,0.5909555897239231,0.9640634045345726,1.0,1
NDUFAF7,1.7352593843128752,0.7843031914474565,1.0,1
ZNF143,3.1281262077858654,0.5366173793366367,1.0,0
ENSGALG00000054822,0.20952617630665046,0.9948809710829034,1.0,1
NEDD4,2.535681169434471,0.6382581266420162,1.0,1
RAC2,0.14088609245094852,0.9976323856719755,1.0,0
PRPF8,3.2155729189792615,0.5224193308357921,1.0,1
MAP2K6,3.1775156510777323,0.5285701919757175,1.0,1
ENSGALG00000023953,4949.312233141356,0.0,0.0,2
TANC1,46.69583924435334,1.7643681262940496e-09,4.1514544148095285e-08,1
VPS39,1.4233462517397149,0.840127344927612,1.0,0
XRCC2,3.4176856553426465,0.4905042747981766,1.0,1
PLA2G15,0.29026204704382247,0.9904340852152649,1.0,1
DNAAF1,0.8557363672541167,0.9308234706033599,1.0,1
ANKRD26,1.008047797342353,0.9085732352742601,1.0,1
IGF2R,7.19631760270444,0.1258703539620802,0.5448933071951525,4
PAQR8,1.4778748922342895,0.8305532926992396,1.0,1
PECAM1,0.046022216622258694,0.9997392711592336,1.0,0
ST8SIA4,9.323350662671443,0.05350632070805474,0.2948006650581529,1
MCOLN2,65.19049843455682,2.346070160624386e-13,7.820233868747953e-12,2
ENSGALG00000054048,2.153665913159513,0.707520382809636,1.0,1
SRFBP1,3.0408562399645556,0.5510116404512374,1.0,4
ENSGALG00000051781,31.066007606735987,2.967931864131225e-06,4.5827421892028725e-05,1
ERCC5,10.20356020776627,0.037134844140812646,0.2214952602083938,4
WASHC4,0.6830871376828402,0.9533981269820082,1.0,1
PARN,1.984648040744952,0.7385826896016544,1.0,1
ENSGALG00000045584,2.614331108918636,0.6242865407778699,1.0,1
ENSGALG00000005572,31.233286382018925,2.743603389096427e-06,4.32063525841957e-05,1
CCNG1,0.00821610899630588,0.9999915850178877,1.0,1
CAMK2G,7.268237300563365,0.12237408926692635,0.534384669287888,1
DENND5A,7.740807844568176,0.10154765861377643,0.4716467043138956,1
SUCLA2,0.7864945683338468,0.9402494317613046,1.0,1
CYP2J21,6.897495240599524,0.14140530657965292,0.5979082730640716,1
CAND2,5.257364423684218,0.2618947282554158,0.9273547389294828,1
PLOD1,5.029492574137539,0.2842847380052968,0.9719435013195132,4
ENSGALG00000051342,0.8107904139097092,0.9369956327561717,1.0,1
NAV2,2.1858206835726754,0.7016260308995688,1.0,4
LNPEP,1.118780474066295,0.8912811420438199,1.0,1
ENSGALG00000004509,0.8005532980303178,0.93837387171063,1.0,1
MTHFD1L,0.27061901466689964,0.9916310166747584,1.0,1
B4GALT5,0.6381050230816668,0.9587366728283416,1.0,1
PHC3,0.12268496947661554,0.9981937503294038,1.0,1
ENSGALG00000015667,8.994313296740087,0.06124177876372648,0.3248900730171166,1
CDCA9,0.6213581004726465,0.9606610013678025,1.0,4
NLRP3,7.182776142685669,0.1265388781434672,0.546604225241759,1
MOSPD2,0.0871638435114512,0.9990774552179238,1.0,1
UBE2W,0.9614032322526336,0.9155909494947118,1.0,1
PDIA6,23.55722093511536,9.797112636561026e-05,0.001232341212146041,0
CD44,24.605651177729335,6.038021179981578e-05,0.0007741052794848176,4
WIPF1,0.6472719320168899,0.9576685937112609,1.0,0
MSI2,45.64646515718728,2.917404997485758e-09,6.555966286484849e-08,1
INTS3,1.9483852072657313,0.7452518253222906,1.0,1
TIRAP,0.7723039666670732,0.9421220646499151,1.0,1
KLHL15,2.3450264842247845,0.672583797958011,1.0,4
CSK,2668.9251643119483,0.0,0.0,2
UHRF1,2.2034565891725655,0.6983964965167537,1.0,0
PRPS2,11.92216280422256,0.01793956686875459,0.12329599222511745,0
CENPI,3.7735680910333707,0.43751646044498815,1.0,1
AREG,3.685651126789883,0.450216325166767,1.0,1
SLC66A3,1.0242032382480983,0.9061040489571329,1.0,1
ARL6IP1,42.333651974806145,1.4225508067757002e-08,2.8451016135514006e-07,2
ENSGALG00000039727,0.6065901724740907,0.962328561182923,1.0,1
ENSGALG00000048460,4.670827987838152,0.32276938595007054,1.0,1
PGAM1,0.1821494964070211,0.9960961098472169,1.0,0
TMEM140,129.14526904825757,5.931762811980344e-27,4.5628944707541115e-25,2
TRPC3,0.00910028657853031,0.9999896794462658,1.0,1
BCL9L,4.88057530783262,0.29977215815071556,1.0,1
TMEM128,1.5074096386694165,0.8253281372950532,1.0,1
ENSGALG00000049690,20135.10423585867,0.0,0.0,2
CAV3,5.924062140825014,0.20489158773138821,0.7835242360664941,1
KIF1B,0.0872755968650497,0.9990751224274221,1.0,1
EVI5,4.127292165889063,0.38905274787143185,1.0,1
DNAJB4,0.3363387862846226,0.9873492117022576,1.0,1
NEIL3,0.3282748191327566,0.9879165802258016,1.0,1
GLRX,0.4064960625963618,0.9819416045292093,1.0,4
ASB9,1.9787917042317276,0.7396598568409151,1.0,1
ATPSCKMT,0.6920027699924437,0.9523114685987735,1.0,1
ENSGALG00000033770,6.272666858117965,0.17968972260409985,0.7116424657588113,1
HBZ,7.589415761350873,0.10783046046092455,0.49237653178504365,1
BIRC5,35.69359940431656,3.345576652859497e-07,5.869432724314906e-06,2
PIK3CD,0.5339080104643537,0.9701171838799774,1.0,0
NUSAP1,6.221663420591209,0.18319459331365204,0.7198215847294775,1
ENSGALG00000035780,0.3624964709234997,0.9854306458708468,1.0,1
FYB,0.15329581006130374,0.9972084214380076,1.0,1
ULK1,3.6424134237317376,0.45655687089402375,1.0,1
MLYCD,12.536819708110393,0.013775380338773215,0.09874824615608038,4
SPARC,21.665797835560404,0.00023357315744409178,0.002715966947024323,4
STIM2,0.12301974105538985,0.9981840810299557,1.0,1
PLS1,0.2973460578104796,0.9899848483379293,1.0,4
ENSGALG00000052511,8.507506140767921,0.07466003186984897,0.3818927461373349,1
ENSGALG00000031262,9.460148960108143,0.05057256966567767,0.28252832215462387,1
GJC3,1.443577586011036,0.8365867594927529,1.0,0
ABCC6,3.1970882920944033,0.5254013660711154,1.0,1
ARMC1,1.3225085443646305,0.8575452175693683,1.0,1
WDR92,45.416874879606,3.2565208190074364e-09,7.236712931127637e-08,2
TASOR,13.609367060723686,0.008652045394013602,0.06655419533856617,1
ABCC9,4.4853730332509665,0.344285384789455,1.0,1
RNF4,38.781978002003385,7.727495638248231e-08,1.4580180449524965e-06,2
C1orf112,47.95147202307355,9.660251783559955e-10,2.4150629458899885e-08,4
LRCH3,0.5164886968322685,0.9718760790153556,1.0,1
DGCR6,14.552404810505575,0.00572554127147702,0.04526119582195273,0
ENSGALG00000001996,7.258171093895918,0.12285798251172833,0.535328899833239,1
ENSGALG00000017162,2.519879577311352,0.6410796198028861,1.0,1
DEPDC7,1.147633321222429,0.8866428764401925,1.0,1
EXOC2,0.2193018376685645,0.9944102406597153,1.0,1
KLHL7,1.703913257650005,0.7900066534750279,1.0,1
FAM114A1,17.26562957634095,0.0017162058749139065,0.015817565667409276,4
MIB1,0.09440030787806519,0.9989205117422103,1.0,1
CDK17,9.568362514966802,0.048361345290264764,0.2724582833254353,1
ENSGALG00000014902,0.9974803258364668,0.910177813503984,1.0,4
PTPN4,4.269932406940635,0.37070532291568453,1.0,1
PARP16,0.7185396093333096,0.9490230827444028,1.0,1
ENSGALG00000040546,1.8834037988702232,0.7571930462574861,1.0,1
EXD1,7.95921866188083,0.093083541758095,0.4450175842436315,1
ENSGALG00000023773,7.82071363171706,0.09837090441982882,0.46183523201797566,1
KLHL20,72.46682076993045,6.838527951995033e-15,2.681775667449032e-13,2
FAT1,4.737959507655149,0.31525614906365906,1.0,1
FMNL1,0.07964031835781821,0.9992279133672743,1.0,1
WARS2,1.4624289144370586,0.8332752188528947,1.0,1
PARVB,0.10231998110156236,0.9987351173729805,1.0,1
PKNOX2,2.9967527606295223,0.5583689651226085,1.0,1
POLR3B,0.5171984587577297,0.9718052549814908,1.0,4
PHOSPHO1,0.7751067862871672,0.9417538486664275,1.0,1
TOP2B,6.253280766514398,0.18101474737030854,0.7140621198039784,4
GDA,0.6447367821641437,0.9579650091886692,1.0,1
GRID1,0.12685534084734376,0.9980715339213295,1.0,1
ENSGALG00000020921,2.6103815098130587,0.6249851904085781,1.0,1
STK3,1.1667256099737715,0.8835460537408157,1.0,1
MED21,9.155265840423219,0.05733359988633299,0.309076010168911,1
TEK,0.8212628903423315,0.9355749605899795,1.0,1
TTI2,0.09756436670936608,0.998848146213715,1.0,1
SCLT1,0.18507953980871625,0.9959734086257496,1.0,1
DIRAS2,43.174364800604614,9.520677684369062e-09,1.9630263266740335e-07,2
ENSGALG00000027620,0.9610442985398896,0.915644289329878,1.0,1
OXNAD1,9.575794181710156,0.048212928777952725,0.2723894281240267,4
ENSGALG00000046212,294.45102560892997,1.7048852567700175e-62,2.131106570962522e-60,2
BTBD3,1.126518306665375,0.8900422810717318,1.0,1
CNP,2.3584390410269735,0.6701506601840403,1.0,0
SPOCK3,3.160874814380085,0.5312734147156818,1.0,1
DGAT2,5.5302262048094715,0.2370853203572209,0.8605637762512555,1
NMRK1,1.8270739959365625,0.7675254526270967,1.0,1
ADAMTS3,4.792757413852872,0.30923031333861595,1.0,0
LCP2,8.925318723525695,0.06299350658458837,0.330674575247183,4
ENSGALG00000015324,1.2827142027641372,0.8643014237887057,1.0,1
ENSGALG00000010189,0.10709921682491065,0.998616391953725,1.0,1
PDE6D,7.22951418632017,0.12424524792764165,0.5401967301201811,0
FAM18B1,1.5938734270601085,0.8098928498553432,1.0,0
SAP30L,2.6193045613369166,0.6234072416650119,1.0,1
CTSZ,2.1511335039602852,0.7079849078531363,1.0,0
TMEM53,14.125265955374815,0.006905805789915598,0.05374167929895408,0
ARHGDIB,0.2706068885005071,0.9916317332293022,1.0,0
ZNF800,0.7361182371304624,0.9468012463391238,1.0,1
ROBO2,1.5271812699004856,0.8218159857111856,1.0,1
ENSGALG00000050014,1.7089252950252423,0.7890957011104422,1.0,1
GSTA4,2.9928950340141984,0.5590151026671264,1.0,1
MPHOSPH8,1.6609328403105763,0.7978013787078579,1.0,4
PPHLN1,12.834385373289667,0.012114017265487132,0.0884234836896871,4
IBTK,3.599801891949299,0.46286636000565795,1.0,1
CCPG1,0.11778502492328011,0.998332441837049,1.0,1
SLC5A1,0.7107380138457475,0.9499981328278331,1.0,1
ARHGAP24,6.501563767817603,0.16469187992848092,0.6699339932330499,4
CYLD,0.7172424985622691,0.949185670381423,1.0,1
ENSGALG00000047328,0.7079212860773499,0.9503484842257761,1.0,1
THNSL2,1.6059581501622708,0.8077208712330899,1.0,1
MTM1,1.2988258389538565,0.8615747140341248,1.0,1
ENSGALG00000009345,3.702533095300543,0.4477576067274047,1.0,1
FRA10AC1,9.121850820361818,0.058124915136777554,0.3115972154082867,2
DNAL4,0.6404500246877882,0.9584644308403849,1.0,0
GABPA,0.389793904346241,0.9833039471678643,1.0,4
CALR,1.8782082787337644,0.7581469423546534,1.0,1
STAT1,6.633843226948775,0.15655012156194803,0.643586987740629,1
ENSGALG00000051043,12.694723284376815,0.01286788825417572,0.09324556705924435,1
BHLHE22,3.929964746452203,0.41556705836178753,1.0,1
ENSGALG00000052318,12.048227491822228,0.01699621348663692,0.11802926032386751,1
PDZK1IP1,3.597626704597804,0.4631900528985953,1.0,1
WDR13,72.91381952488166,5.501703831194477e-15,2.2455934004875415e-13,1
DUSP5,1.3499693465276295,0.8528422719998502,1.0,0
CNTNAP1,0.053985544996798286,0.9996421849649457,1.0,1
TUSC3,0.2961212730169124,0.9900631789705764,1.0,1
FAM160B1,4.701386781556962,0.31933132334131537,1.0,1
ENSGALG00000041423,4.637825430731865,0.32651627604477323,1.0,1
ANKH,1.7336379851749928,0.7845985575414498,1.0,1
LRRC42,1.1540316163055986,0.8856074581639204,1.0,1
C20orf194,0.18157622364330178,0.9961199086047683,1.0,1
PSMG2,0.24333259697436305,0.9931724619713057,1.0,1
ENSGALG00000040923,1.0869043398814433,0.8963443743169635,1.0,1
HIST1H2B5,0.26504024784835933,0.9919577371963579,1.0,1
UHRF1BP1L,2.4374381863330417,0.6558723818262522,1.0,1
TRABD,1.1451302951359024,0.8870472669479961,1.0,4
BRPF3,7.285630274634836,0.12154214007692325,0.5326608828296145,0
ARL13B,1.6159815523900172,0.8059169222656635,1.0,1
NT5DC2,0.20277145195506358,0.9951949930542094,1.0,1
CD47,1.9731620764259783,0.7406952933549533,1.0,0
SNX22,0.6061225726683659,0.9623809059965746,1.0,4
ENSGALG00000052151,1.7323088247157548,0.7848406598416531,1.0,0
GRAMD4,2.7129732765569594,0.6069463720096329,1.0,1
MCOLN3,0.9946537519467121,0.9106055690038982,1.0,1
LPXN,2.007715923005983,0.734339621135011,1.0,0
UBXN2A,32.69167822931343,1.3812986404343741e-06,2.3411841363294478e-05,4
CEP70,5.940098249559768,0.2036666569561009,0.7833332959850035,4
RAN,3.151987190791332,0.5327205581649572,1.0,4
ADAP2,5.659440521881707,0.22606595198608476,0.8295998238021459,1
APMAP,0.2628181542129848,0.9920862297597223,1.0,4
KAT6B,67.06781708558461,9.433096944568644e-14,3.2527920498512564e-12,2
HNRNPLL,5.219447401879004,0.2655127362450117,0.9368437243417814,0
ZDHHC5,16.006687728887123,0.0030102028344909074,0.025189981878585,1
RGS1,1.2833171605021154,0.8641995985287769,1.0,1
TBC1D5,1.2640084512790402,0.8674517573242742,1.0,1
ATP5G3,2.6303616139948645,0.621454226903652,1.0,0
HSPA2,0.05616849480158197,0.9996129439242832,1.0,1
ENSGALG00000050497,16.84614301679094,0.0020706133515630038,0.018243289441083735,1
UBA5,2.0419459592163647,0.7280439140634818,1.0,1
NCOA6,2.553744257357053,0.6350385959082825,1.0,1
NWD2,1.930351358182599,0.748567399077434,1.0,1
SAMD8,0.37166436263057456,0.9847303905190842,1.0,1
DCP1B,8.472814437878382,0.07571555927579436,0.38630387385609366,1
NEK2,15.352507978499284,0.004023254520032154,0.03257695967637372,2
MCM9,1.670155925400387,0.7961314284802036,1.0,1
RFX3,7.735509665269917,0.10176164420604468,0.47086000015321744,1
ENSGALG00000012836,0.012682326874596883,0.999979979614838,1.0,1
CACNA1C,0.01811765390051982,0.99995921578359,1.0,1
CTH,0.12186419373807769,0.9982173523410325,1.0,1
ENSGALG00000006430,1.7704155081589583,0.7778903330053775,1.0,1
SIAH1,15.300464103300852,0.004116936730052622,0.033067764900021064,1
PDXP,7.741400012688082,0.10152376793051845,0.47231469122686714,4
NMNAT1,5.934721964024588,0.2040766034739025,0.7820435761030337,1
COG5,5.687889235812182,0.22370086710127923,0.8239442618831648,4
MCM4,4.566613297214601,0.33472177672976117,1.0,4
ENSGALG00000022875,5.15115820757182,0.27213637662533857,0.9482103715168592,2
RP2,1.4625145580566814,0.8332601475498761,1.0,1
ENSGALG00000006140,7.936123149043617,0.09394630947058645,0.4473633784313641,1
SOCS6,1.0004680544054572,0.909725008929334,1.0,1
ACOT11,1.5341693609931035,0.8205720459010994,1.0,1
CYP2D6,74.22018531374542,2.9129400110072598e-15,1.2137250045863583e-13,2
HPSE,0.6527274474440348,0.9570280590834108,1.0,1
ENSGALG00000046955,85.38986599923966,1.2538837405057596e-17,5.970874954789331e-16,2
TNFAIP8,2.9077052894608575,0.5733876022605118,1.0,1
POLR1B,2.670790261276155,0.6143355307934604,1.0,1
CDYL2,5.36948117781095,0.2514426210878015,0.8980093610278626,1
SYT11,8.210479271888373,0.08416532631682629,0.4187329667503795,1
TMEM164,1.0725320404355678,0.8986054564092453,1.0,1
ARV1,4.081376405932612,0.39510476135929457,1.0,1
ENSGALG00000020322,6.917371995271898,0.14031969915162412,0.595837363701164,0
BEND7,6.505259014925423,0.16445932427317697,0.6708426880997186,4
CASD1,1.4179724395163742,0.8410653818944833,1.0,1
ENSGALG00000048091,0.22582792165137988,0.9940853653684525,1.0,1
DCUN1D2,11.410079514946956,0.02232204974502181,0.14981241439611953,0
KDM8,4.616588319764825,0.32894606991347425,1.0,1
QSOX2,47.67741064100394,1.1018203232654353e-09,2.6873666421108176e-08,1
USP20,0.08190673140015495,0.9991839584740608,1.0,1
FDFT1,11.12609087933789,0.025182884528595916,0.16584833802339818,4
SLC25A43,7.083984499146636,0.131516032810608,0.5656095859986108,0
POLR3A,1.1615557042060995,0.8843867475835371,1.0,4
COX7A2,10.945837292817327,0.027179519874748547,0.17605894434160926,0
GATAD2B,0.6073699951513154,0.9622412024664765,1.0,1
HSPD1,42.00853842035207,1.661379071299212e-08,3.2898595471271525e-07,2
ENSGALG00000003074,3.7124365313142764,0.4463196852973581,1.0,0
ENSGALG00000036044,0.4994293621411365,0.9735565067104895,1.0,1
PRIM2,44.26240615534973,5.658988963467702e-09,1.2169868738640218e-07,4
ENSGALG00000005076,6.392292306109228,0.17170461526715594,0.6881948507701641,1
COPG2,0.13425896247957358,0.9978451594670958,1.0,1
TBC1D2,123.21579974318334,1.098141185906438e-25,8.134379154862504e-24,4
ENSGALG00000046694,15.487444406239549,0.0037900115107688415,0.03081310171356782,1
ENSGALG00000040808,7.888570855039836,0.0957463303552438,0.4527013255567083,1
C9orf69,3.6429875996729795,0.45647226393211604,1.0,0
SEPT2L,0.1231827500759819,0.9981793638440273,1.0,1
