,ktest,p-value,p-value_adj,cluster
ENSGALG00000014857,154.61120277951505,2.0912055629067752e-32,2.966249025399681e-31,1
ENSGALG00000048165,3.5722771980873422,0.46697386964810816,0.7489556850811678,1
ACBD3,7.898109014158973,0.09538270966009264,0.19809493179666177,0
CACTIN,10.709853582048305,0.030025855864771078,0.07031816361773086,2
SOD1,48.23920595051822,8.413995842332967e-10,4.597811935701074e-09,4
TUBGCP2,1.5795126226720406,0.8124695522213519,1.0,1
CLDND1,2.9931547115529007,0.5589715958184329,0.8619454060423021,4
MBNL2,0.2927334014880314,0.9902784127023558,1.0,2
SNX2,0.2055017149215486,0.9950691767262255,1.0,4
C9orf116,2.3097710859491025,0.6789906422802011,0.9833318497902984,1
OBSL1,5.803995556239732,0.2142719866412733,0.39606651874542204,1
USF3,6.569211893752001,0.16048137927661105,0.30951085684978025,1
ENTPD1,24.14063085970735,7.485394308756808e-05,0.00026264541434234417,4
FOXK1,0.3271204598890607,0.9879968580514307,1.0,4
ASCC3,0.24197661650144894,0.9932453221240972,1.0,1
ZYX,45.544914843197226,3.0628200443851253e-09,1.6077795508583335e-08,2
COLEC12,235.27371707401446,9.6645382034228e-50,1.9329076406845602e-48,0
ENSGALG00000004108,3.2956556561319914,0.5096208751756868,0.8038184151036069,4
IDS,0.9527528820623996,0.9168735550643666,1.0,4
TBC1D12,6.725037333370895,0.15115203411284575,0.2946433413505765,1
TTC13,0.21335221211785224,0.994699017793989,1.0,1
TTC9,52.56135800184044,1.0526919568486513e-10,6.156093314904393e-10,0
ZNF704,0.016381130197094612,0.9999666399160144,1.0,1
TMEM106B,7.382892095826516,0.1169855112647512,0.23681277583957733,4
NCOA5,6.672557627306808,0.15423740857050108,0.29978116340233446,4
PLEKHF2,0.32483693433574506,0.9881549644563268,1.0,1
ENSGALG00000046049,225.02140908289041,1.5568926984304342e-47,2.9940244200585273e-46,2
ENSGALG00000009332,16.758502929151184,0.002153304788711996,0.006196560543056104,0
C5orf34,0.1281990881286396,0.9980313392899496,1.0,1
RNF146,3.224684810326757,0.5209531767885878,0.8184653209561474,1
DCLRE1A,2.9330927297524614,0.5690838877854433,0.874840719116746,1
PPTC7,1.5246050155587985,0.8222742429480006,1.0,1
RBP5,14.991736183982205,0.004718387573617499,0.0129626032242239,1
TSPAN14,1.1748308593786365,0.8822249131072172,1.0,1
ASMTL,0.4657596882333025,0.9767475291546961,1.0,4
ENSGALG00000016455,0.5041703770276402,0.9730937244472266,1.0,1
GGACT,0.17422985551142356,0.9964188318336625,1.0,1
GTDC1,2.102876576322532,0.7168439270524563,1.0,1
RRN3,1.2854893801131289,0.8638326201564984,1.0,2
NCBP2,7.84164608562154,0.09755419188575135,0.20176668435522513,0
ARHGDIA,19.035889464579427,0.000773285751792118,0.0023647882317801776,1
SAMHD1,0.6774327578709407,0.9540824838194653,1.0,2
INTS6,6.4729466096420945,0.1665029670802226,0.32019801361581274,1
BRCA2,0.10873266546473001,0.9985746380571942,1.0,0
CCDC191,2.523668869052824,0.6404025898230896,0.9466409310023498,1
TMEM192,0.27871173686715134,0.9911466305324275,1.0,2
PTPRM,7.9304914777279745,0.09415782188508351,0.1963666775497049,1
DOCK8,5.473616752490138,0.2420583407292859,0.4405065345391918,1
SCML2,8.546104140862486,0.07350199465150797,0.15736678680769098,1
NGLY1,1.4290811926794509,0.8391251437105757,1.0,2
ENSGALG00000037826,1.9665438222286071,0.7419125129138826,1.0,1
MDFIC,48.31637373869497,8.107969167137263e-10,4.442722831308089e-09,2
ITCH,4.66087935472923,0.3238951758568017,0.5618303137151808,1
CCDC112,4.356509259149092,0.35990238319813844,0.6141678894166186,4
NFIA,0.9389065571172844,0.9189138848495642,1.0,1
SNX3,15.629357983009491,0.003559053670021446,0.009970648720258995,1
SYNRG,10.135517408331511,0.0382057439775447,0.08762785315950619,2
CDC42BPB,13.822865998377642,0.0078823904001954,0.020715874901959003,4
FAM76A,5.6191793622054655,0.22945044631028205,0.41985443057691135,1
CNOT6L,64.17414879133867,3.8407763388039427e-13,2.63066872520818e-12,1
CPSF3,2.553685892493103,0.6350489886885138,0.9422091820304358,1
NDUFS6,8.75831154943536,0.06743275957399762,0.1462749665379558,1
NUP35,0.09781728027218027,0.9988422638402429,1.0,2
AP4S1,20.91554393213758,0.0003291148789514458,0.0010582471992007904,1
CYP20A1,7.613118317573123,0.10682346335409627,0.21935002742114226,1
EIF4G1,0.43848432001986826,0.9792065534424361,1.0,2
ZBTB43,0.5098475976268015,0.9725352609018869,1.0,4
DHX29,0.7501159677183055,0.9450078132337353,1.0,4
SUGT1,0.20571985464047388,0.9950590592351496,1.0,1
TSPAN13,0.4662718125919557,0.9767002660775691,1.0,0
DYL1,35.42555258612468,3.798194691620504e-07,1.6843435439558775e-06,2
TSPO2,106.38158795016656,4.299888585205243e-22,4.299888585205243e-21,4
WASL,96.44053119445881,5.627930013282672e-20,5.259747675965114e-19,2
RPL19,188.69977033679982,1.0085226992554937e-39,1.6533159004188422e-38,2
TM9SF2L,0.46523828595605365,0.976795607536564,1.0,1
RCC2,71.41754551262387,1.1393230973306829e-14,8.566339077674307e-14,1
TUBB,1.0741111830626358,0.8983577014351917,1.0,1
N4BP3,7.596252974913598,0.107539080187613,0.2205929850002318,1
ZMYM3,6.577993268800157,0.15994203453094308,0.30876840643039205,1
ENSGALG00000051534,85.53268541160976,1.1693744710462461e-17,9.868138996170854e-17,1
CSF2RA,0.4484221653495821,0.9783239170188673,1.0,1
ENSGALG00000009128,0.9288765888989905,0.9203819406032837,1.0,4
NADK2,0.2456561226611872,0.9930467824028483,1.0,1
PXK,0.10730604109218318,0.9986111382185593,1.0,1
CLPS,0.6474904829751461,0.9576430033882433,1.0,1
MTHFD2,23.67791751502063,9.266918508001139e-05,0.0003198247864620218,1
CWF19L2,3.2656531623492766,0.5143925616455534,0.8094296800087385,1
ALDH9A1,41.701985295989004,1.9230922677055392e-08,9.403874169709238e-08,1
TAF1A,37.7368379198027,1.2697349466327563e-07,5.864826543338366e-07,1
TM2D1,66.084426149789,1.520431915717415e-13,1.06696976541573e-12,1
ALG12,0.4795274605764084,0.9754631365539637,1.0,1
MIEF1,493.63252626988674,1.5965726318408503e-105,8.630122334274866e-104,1
ALKBH1,0.09616000734098198,0.9988805457518216,1.0,1
ZRANB1,0.11360988784510898,0.9984464165553718,1.0,1
ANK1,71.45188360748303,1.1204527723746915e-14,8.456247338676917e-14,1
FAM13A,5.692854338766379,0.2232903224399976,0.40933148018331367,1
ENSGALG00000042151,0.6269795310452945,0.9600189768438082,1.0,1
WASHC3,2.7396684154398447,0.6022912121241017,0.9086545125930202,4
C3H6ORF203,42.682089380220276,1.204496466637042e-08,5.962853795232882e-08,2
MAP4K3,8.498031771599587,0.07494691042549449,0.16014297099464636,1
RASA3,2.7483016137212752,0.6007892999759137,0.9089096822631069,1
ZDHHC4,210.109161534647,2.5171245511645946e-44,4.4948652699367755e-43,1
E2F5,0.40156212404580854,0.9823488081216758,1.0,4
PTAFR,1.9047650754449372,0.7532695879439473,1.0,1
UMPS,10.649421520754112,0.0307998192848828,0.0718964481625774,1
DTWD2,41.72154800017104,1.9052259931716347e-08,9.339343103782523e-08,1
ENSGALG00000043765,8.73409264922005,0.06810064462082256,0.14740399268576312,4
KMT2E,1.1291164834457732,0.8896254644962206,1.0,1
GIN1,3.8986432187830196,0.41989675119947034,0.6915141585711034,1
AIFM2,2.6729387276181544,0.6139582236928729,0.9225518011913943,1
TMEM71,0.7331892611513793,0.947173818422855,1.0,1
DCAF5,52.33386804809895,1.1745880363970185e-10,6.848909833218766e-10,1
ENSGALG00000053675,1.337519370940651,0.8549784301198684,1.0,4
HSPB3,286.35290183464826,9.509370285680923e-61,2.3773425714202308e-59,1
CASP18,5.087154935633903,0.2784711914382916,0.4950598958902961,1
GNE,1.5173505067463529,0.8235636628611194,1.0,1
PTPN1,1.2137665863117766,0.8758268800542128,1.0,0
DCX,283.1183429614731,4.738360789466018e-60,1.141773684208679e-58,1
POLA1,0.6676383916123998,0.9552589791810424,1.0,1
SLC25A16,5.129476432556187,0.2742685352914168,0.4893283412870951,1
PPM1K,17.966906944890127,0.0012526118812386934,0.0037559576648836385,1
